ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,NumeralAnalysis
Tinkarlo-74_seventyfour-1,,Tinkarlo,74_seventyfour,ʈʊɡcʰɑ cjəpi,ʈʊɡcʰɑ_cjəpi,ʈ ʊ g cʰ ɑ + c j ə p i,,mephd2021,,,^ ʈ ʊ ɡ cʰ ɑ _ c j ə p i $,default,
Tinkarlo-75_seventyfive-1,,Tinkarlo,75_seventyfive,ʈʊɡcʰɑ cjəbəŋ,ʈʊɡcʰɑ_cjəbəŋ,ʈ ʊ g cʰ ɑ + c j ə b ə ŋ,,mephd2021,,,^ ʈ ʊ ɡ cʰ ɑ _ c j ə b ə ŋ $,default,
Tinkarlo-76_seventysix-1,,Tinkarlo,76_seventysix,ʈʊɡcʰɑ cjəto,ʈʊɡcʰɑ_cjəto,ʈ ʊ g cʰ ɑ + c j ə t o,,mephd2021,,,^ ʈ ʊ ɡ cʰ ɑ _ c j ə t o $,default,
Tinkarlo-77_seventyseven-1,,Tinkarlo,77_seventyseven,ʈʊɡcʰɑ cjɔne,ʈʊɡcʰɑ_cjɔne,ʈ ʊ g cʰ ɑ + c j ɔ n e,,mephd2021,,,^ ʈ ʊ ɡ cʰ ɑ _ c j ɔ n e $,default,
Tinkarlo-78_seventyeight-1,,Tinkarlo,78_seventyeight,ʈʊɡcʰɑ cjəbɡʲɛ,ʈʊɡcʰɑ_cjəbɡʲɛ,ʈ ʊ g cʰ ɑ + c j ə b gʲ ɛ,,mephd2021,,,^ ʈ ʊ ɡ cʰ ɑ _ c j ə b ɡʲ ɛ $,default,
Tinkarlo-79_seventynine-1,,Tinkarlo,79_seventynine,ʈʊɡcʰɑ cɪrɡu,ʈʊɡcʰɑ_cɪrɡu,ʈ ʊ g cʰ ɑ + c ɪ r g u,,mephd2021,,,^ ʈ ʊ ɡ cʰ ɑ _ c ɪ r ɡ u $,default,
Tinkarlo-80_eighty-1,,Tinkarlo,80_eighty,ɡjəccʰɑ,ɡjəccʰɑ,g j ə c cʰ ɑ,,mephd2021,,,^ ɡ j ə c cʰ ɑ $,default,
Tinkarlo-81_eightyone-1,,Tinkarlo,81_eightyone,ɡjəccʰɑ tɪɡɛ,ɡjəccʰɑ_tɪɡɛ,g j ə c cʰ ɑ + t ɪ g ɛ,,mephd2021,,,^ ɡ j ə c cʰ ɑ _ t ɪ ɡ ɛ $,default,
Tinkarlo-82_eightytwo-1,,Tinkarlo,82_eightytwo,ɡjəccʰɑ nɪʃjɛ,ɡjəccʰɑ_nɪʃjɛ,g j ə c cʰ ɑ + n ɪ ʃ j ɛ,,mephd2021,,,^ ɡ j ə c cʰ ɑ _ n ɪ ʃ j ɛ $,default,
Tinkarlo-83_eightythree-1,,Tinkarlo,83_eightythree,ɡjəccʰɑ sɯm,ɡjəccʰɑ_sɯm,g j ə c cʰ ɑ + s ɯ m,,mephd2021,,,^ ɡ j ə c cʰ ɑ _ s ɯ m $,default,
Tinkarlo-84_eightyfour-1,,Tinkarlo,84_eightyfour,ɡjəccʰɑ pi,ɡjəccʰɑ_pi,g j ə c cʰ ɑ + p i,,mephd2021,,,^ ɡ j ə c cʰ ɑ _ p i $,default,
Tinkarlo-85_eightyfive-1,,Tinkarlo,85_eightyfive,ɡjəccʰɑ ŋəɪ,ɡjəccʰɑ_ŋəɪ,g j ə c cʰ ɑ + ŋ ə ɪ,,mephd2021,,,^ ɡ j ə c cʰ ɑ _ ŋ ə ɪ $,default,
Tinkarlo-86_eightysix-1,,Tinkarlo,86_eightysix,ɡjəccʰɑ ʈʊɡo,ɡjəccʰɑ_ʈʊɡo,g j ə c cʰ ɑ + ʈ ʊ g o,,mephd2021,,,^ ɡ j ə c cʰ ɑ _ ʈ ʊ ɡ o $,default,
Tinkarlo-87_eightyseven-1,,Tinkarlo,87_eightyseven,ɡjəccʰɑ nʰiʃjɛ,ɡjəccʰɑ_nʰiʃjɛ,g j ə c cʰ ɑ + nʰ i ʃ j ɛ,,mephd2021,,,^ ɡ j ə c cʰ ɑ _ nʰ i ʃ j ɛ $,default,
Tinkarlo-88_eightyeight-1,,Tinkarlo,88_eightyeight,ɡjəccʰɑ ɡjədɛ,ɡjəccʰɑ_ɡjədɛ,g j ə c cʰ ɑ + g j ə d ɛ,,mephd2021,,,^ ɡ j ə c cʰ ɑ _ ɡ j ə d ɛ $,default,
Tinkarlo-89_eightynine-1,,Tinkarlo,89_eightynine,ɡjəccʰɑ ɡʊɪ,ɡjəccʰɑ_ɡʊɪ,g j ə c cʰ ɑ + g ʊ ɪ,,mephd2021,,,^ ɡ j ə c cʰ ɑ _ ɡ ʊ ɪ $,default,
Tinkarlo-90_ninety-1,,Tinkarlo,90_ninety,ɡjəccʰɑ ci,ɡjəccʰɑ_ci,g j ə c cʰ ɑ + c i,,mephd2021,,,^ ɡ j ə c cʰ ɑ _ c i $,default,
Tinkarlo-91_ninetyone-1,,Tinkarlo,91_ninetyone,ɡjəccʰɑ cjəte,ɡjəccʰɑ_cjəte,g j ə c cʰ ɑ + c j ə t e,,mephd2021,,,^ ɡ j ə c cʰ ɑ _ c j ə t e $,default,
Tinkarlo-92_ninetytwo-1,,Tinkarlo,92_ninetytwo,ɡjəccʰɑ cjəne,ɡjəccʰɑ_cjəne,g j ə c cʰ ɑ + c j ə n e,,mephd2021,,,^ ɡ j ə c cʰ ɑ _ c j ə n e $,default,
Tinkarlo-93_ninetythree-1,,Tinkarlo,93_ninetythree,ɡjəccʰɑ cjəsɯm,ɡjəccʰɑ_cjəsɯm,g j ə c cʰ ɑ + c j ə s ɯ m,,mephd2021,,,^ ɡ j ə c cʰ ɑ _ c j ə s ɯ m $,default,
Tinkarlo-94_ninetyfour-1,,Tinkarlo,94_ninetyfour,ɡjəccʰɑ cjəpi,ɡjəccʰɑ_cjəpi,g j ə c cʰ ɑ + c j ə p i,,mephd2021,,,^ ɡ j ə c cʰ ɑ _ c j ə p i $,default,
Tinkarlo-95_ninetyfive-1,,Tinkarlo,95_ninetyfive,ɡjəccʰɑ cjəbəŋ,ɡjəccʰɑ_cjəbəŋ,g j ə c cʰ ɑ + c j ə b ə ŋ,,mephd2021,,,^ ɡ j ə c cʰ ɑ _ c j ə b ə ŋ $,default,
Tinkarlo-96_ninetysix-1,,Tinkarlo,96_ninetysix,ɡjəccʰɑ cjəto,ɡjəccʰɑ_cjəto,g j ə c cʰ ɑ + c j ə t o,,mephd2021,,,^ ɡ j ə c cʰ ɑ _ c j ə t o $,default,
Tinkarlo-97_ninetyseven-1,,Tinkarlo,97_ninetyseven,ɡjəccʰɑ cjɔne,ɡjəccʰɑ_cjɔne,g j ə c cʰ ɑ + c j ɔ n e,,mephd2021,,,^ ɡ j ə c cʰ ɑ _ c j ɔ n e $,default,
Tinkarlo-98_ninetyeight-1,,Tinkarlo,98_ninetyeight,ɡjəccʰɑ cjəbɡʲɛ,ɡjəccʰɑ_cjəbɡʲɛ,g j ə c cʰ ɑ + c j ə b gʲ ɛ,,mephd2021,,,^ ɡ j ə c cʰ ɑ _ c j ə b ɡʲ ɛ $,default,
Tinkarlo-99_ninetynine-1,,Tinkarlo,99_ninetynine,ɡjəccʰɑ cɪrɡu,ɡjəccʰɑ_cɪrɡu,g j ə c cʰ ɑ + c ɪ r g u,,mephd2021,,,^ ɡ j ə c cʰ ɑ _ c ɪ r ɡ u $,default,
Tinkarlo-100_hundred-1,,Tinkarlo,100_hundred,rɑ,rɑ,r ɑ,,mephd2021,,,^ r ɑ $,default,
Tinkarlo-100_hundred-2,,Tinkarlo,100_hundred,səɪ,səɪ,s ə ɪ,,mephd2021,,,^ s ə ɪ $,default,
Tinkarlo-100_onehundred-1,,Tinkarlo,100_onehundred,səi,səi,s ə i,,mephd2021,,,^ s ə i $,default,
Tinkarlo-200_twohundred-1,,Tinkarlo,200_twohundred,ni səi,ni_səi,n i + s ə i,,mephd2021,,,^ n i _ s ə i $,default,
Tinkarlo-300_threehundred-1,,Tinkarlo,300_threehundred,sɯm səi,sɯm_səi,s ɯ m + s ə i,,mephd2021,,,^ s ɯ m _ s ə i $,default,
Tinkarlo-400_fourhundred-1,,Tinkarlo,400_fourhundred,pi səi,pi_səi,p i + s ə i,,mephd2021,,,^ p i _ s ə i $,default,
Tinkarlo-500_fivehundred-1,,Tinkarlo,500_fivehundred,ŋɑ səi,ŋɑ_səi,ŋ ɑ + s ə i,,mephd2021,,,^ ŋ ɑ _ s ə i $,default,
Tinkarlo-600_sixhundred-1,,Tinkarlo,600_sixhundred,ʈuɡo səi,ʈuɡo_səi,ʈ u g o + s ə i,,mephd2021,,,^ ʈ u ɡ o _ s ə i $,default,
Tinkarlo-1000_onethousand-1,,Tinkarlo,1000_onethousand,hədʒɑr,hədʒɑr,h ə d ʒ ɑ r,,mephd2021,,,^ h ə d ʒ ɑ r $,default,
Tinkarlo-2000_twothousand-1,,Tinkarlo,2000_twothousand,niʃjɛ hədʒɑr,niʃjɛ_hədʒɑr,n i ʃ j ɛ + h ə d ʒ ɑ r,,mephd2021,,,^ n i ʃ j ɛ _ h ə d ʒ ɑ r $,default,
Tinkarlo-3000_threethousand-1,,Tinkarlo,3000_threethousand,sɯm hədʒɑr,sɯm_hədʒɑr,s ɯ m + h ə d ʒ ɑ r,,mephd2021,,,^ s ɯ m _ h ə d ʒ ɑ r $,default,
Tinkarlo-4000_fourthousand-1,,Tinkarlo,4000_fourthousand,pi hədʒɑr,pi_hədʒɑr,p i + h ə d ʒ ɑ r,,mephd2021,,,^ p i _ h ə d ʒ ɑ r $,default,
Tinkarlo-5000_fivethousand-1,,Tinkarlo,5000_fivethousand,ŋɑ hədʒɑr,ŋɑ_hədʒɑr,ŋ ɑ + h ə d ʒ ɑ r,,mephd2021,,,^ ŋ ɑ _ h ə d ʒ ɑ r $,default,
Tinkarlo-6000_sixthousand-1,,Tinkarlo,6000_sixthousand,ʈuɡo hədʒɑr,ʈuɡo_hədʒɑr,ʈ u g o + h ə d ʒ ɑ r,,mephd2021,,,^ ʈ u ɡ o _ h ə d ʒ ɑ r $,default,
Lotha_1-1_one-1,,Lotha_1,1_one,ekʰɑ,ekʰɑ,e kʰ ɑ,,mephd2021,,,^ e kʰ ɑ $,default,
Lotha_1-2_two-1,,Lotha_1,2_two,eni,eni,e n i,,mephd2021,,,^ e n i $,default,
Lotha_1-3_three-1,,Lotha_1,3_three,etʰəm,etʰəm,e tʰ ə m,,mephd2021,,,^ e tʰ ə m $,default,
Lotha_1-4_four-1,,Lotha_1,4_four,meɹz,meɹz,m e ɹ z,,mephd2021,,,^ m e ɹ z $,default,
Lotha_1-5_five-1,,Lotha_1,5_five,moŋo,moŋo,m o ŋ o,,mephd2021,,,^ m o ŋ o $,default,
Lotha_1-6_six-1,,Lotha_1,6_six,tirokʰ,tirokʰ,t i r o kʰ,,mephd2021,,,^ t i r o kʰ $,default,
Lotha_1-7_seven-1,,Lotha_1,7_seven,tiĩŋ,tiĩŋ,t i ĩ ŋ,,mephd2021,,,^ t i ĩ ŋ $,default,
Lotha_1-8_eight-1,,Lotha_1,8_eight,tizɑ,tizɑ,t i z ɑ,,mephd2021,,,^ t i z ɑ $,default,
Lotha_1-9_nine-1,,Lotha_1,9_nine,topʰʋə,topʰʋə,t o pʰ ʋ ə,,mephd2021,,,^ t o pʰ ʋ ə $,default,
Lotha_1-10_ten-1,,Lotha_1,10_ten,tɑro,tɑro,t ɑ r o,,mephd2021,,,^ t ɑ r o $,default,
Lotha_1-11_eleven-1,,Lotha_1,11_eleven,tɑro ekʰɑ,tɑro_ekʰɑ,t ɑ r o + e kʰ ɑ,,mephd2021,,,^ t ɑ r o _ e kʰ ɑ $,default,
Lotha_1-12_twelve-1,,Lotha_1,12_twelve,tɑro eni,tɑro_eni,t ɑ r o + e n i,,mephd2021,,,^ t ɑ r o _ e n i $,default,
Lotha_1-13_thirteen-1,,Lotha_1,13_thirteen,tɑro etʰəm,tɑro_etʰəm,t ɑ r o + e tʰ ə m,,mephd2021,,,^ t ɑ r o _ e tʰ ə m $,default,
Lotha_1-14_fourteen-1,,Lotha_1,14_fourteen,tɑro meɹz,tɑro_meɹz,t ɑ r o + m e ɹ z,,mephd2021,,,^ t ɑ r o _ m e ɹ z $,default,
Lotha_1-15_fifteen-1,,Lotha_1,15_fifteen,tɑro moŋo,tɑro_moŋo,t ɑ r o + m o ŋ o,,mephd2021,,,^ t ɑ r o _ m o ŋ o $,default,
Lotha_1-16_sixteen-1,,Lotha_1,16_sixteen,tɑro tirokʰ,tɑro_tirokʰ,t ɑ r o + t i r o kʰ,,mephd2021,,,^ t ɑ r o _ t i r o kʰ $,default,
Lotha_1-17_seventeen-1,,Lotha_1,17_seventeen,tɑro tiĩŋ,tɑro_tiĩŋ,t ɑ r o + t i ĩ ŋ,,mephd2021,,,^ t ɑ r o _ t i ĩ ŋ $,default,
Lotha_1-18_eighteen-1,,Lotha_1,18_eighteen,tɑro tizɑ,tɑro_tizɑ,t ɑ r o + t i z ɑ,,mephd2021,,,^ t ɑ r o _ t i z ɑ $,default,
Lotha_1-19_nineteen-1,,Lotha_1,19_nineteen,tɑro topʰʋə,tɑro_topʰʋə,t ɑ r o + t o pʰ ʋ ə,,mephd2021,,,^ t ɑ r o _ t o pʰ ʋ ə $,default,
Lotha_1-20_twenty-1,,Lotha_1,20_twenty,mikʰjə,mikʰjə,m i kʰ j ə,,mephd2021,,,^ m i kʰ j ə $,default,
Lotha_1-21_twentyone-1,,Lotha_1,21_twentyone,mikʰjə kʰɑ,mikʰjə_kʰɑ,m i kʰ j ə + kʰ ɑ,,mephd2021,,,^ m i kʰ j ə _ kʰ ɑ $,default,
Lotha_1-22_twentytwo-1,,Lotha_1,22_twentytwo,mikʰjə ni,mikʰjə_ni,m i kʰ j ə + n i,,mephd2021,,,^ m i kʰ j ə _ n i $,default,
Lotha_1-23_twentythree-1,,Lotha_1,23_twentythree,mikʰjə tʰəm,mikʰjə_tʰəm,m i kʰ j ə + tʰ ə m,,mephd2021,,,^ m i kʰ j ə _ tʰ ə m $,default,
Lotha_1-24_twentyfour-1,,Lotha_1,24_twentyfour,mikʰjə meɹz,mikʰjə_meɹz,m i kʰ j ə + m e ɹ z,,mephd2021,,,^ m i kʰ j ə _ m e ɹ z $,default,
Lotha_1-25_twentyfive-1,,Lotha_1,25_twentyfive,mikʰjə moŋo,mikʰjə_moŋo,m i kʰ j ə + m o ŋ o,,mephd2021,,,^ m i kʰ j ə _ m o ŋ o $,default,
Lotha_1-26_twentysix-1,,Lotha_1,26_twentysix,mikʰjə tirokʰ,mikʰjə_tirokʰ,m i kʰ j ə + t i r o kʰ,,mephd2021,,,^ m i kʰ j ə _ t i r o kʰ $,default,
Lotha_1-27_twentyseven-1,,Lotha_1,27_twentyseven,mikʰjə tiĩŋ,mikʰjə_tiĩŋ,m i kʰ j ə + t i ĩ ŋ,,mephd2021,,,^ m i kʰ j ə _ t i ĩ ŋ $,default,
Lotha_1-28_twentyeight-1,,Lotha_1,28_twentyeight,mikʰjə tizɑ,mikʰjə_tizɑ,m i kʰ j ə + t i z ɑ,,mephd2021,,,^ m i kʰ j ə _ t i z ɑ $,default,
Lotha_1-29_twentynine-1,,Lotha_1,29_twentynine,mikʰjə topʰʋə,mikʰjə_topʰʋə,m i kʰ j ə + t o pʰ ʋ ə,,mephd2021,,,^ m i kʰ j ə _ t o pʰ ʋ ə $,default,
Lotha_1-30_thirty-1,,Lotha_1,30_thirty,tʰumrɔ,tʰumrɔ,tʰ u m r ɔ,,mephd2021,,,^ tʰ u m r ɔ $,default,
Lotha_1-31_thirtyone-1,,Lotha_1,31_thirtyone,tʰumrɔ ekʰɑ,tʰumrɔ_ekʰɑ,tʰ u m r ɔ + e kʰ ɑ,,mephd2021,,,^ tʰ u m r ɔ _ e kʰ ɑ $,default,
Lotha_1-32_thirtytwo-1,,Lotha_1,32_thirtytwo,tʰumrɔ eni,tʰumrɔ_eni,tʰ u m r ɔ + e n i,,mephd2021,,,^ tʰ u m r ɔ _ e n i $,default,
Lotha_1-33_thirtythree-1,,Lotha_1,33_thirtythree,tʰumrɔ etʰəm,tʰumrɔ_etʰəm,tʰ u m r ɔ + e tʰ ə m,,mephd2021,,,^ tʰ u m r ɔ _ e tʰ ə m $,default,
Lotha_1-34_thirtyfour-1,,Lotha_1,34_thirtyfour,tʰumrɔ meɹz,tʰumrɔ_meɹz,tʰ u m r ɔ + m e ɹ z,,mephd2021,,,^ tʰ u m r ɔ _ m e ɹ z $,default,
Lotha_1-35_thirtyfive-1,,Lotha_1,35_thirtyfive,tʰumrɔ moŋo,tʰumrɔ_moŋo,tʰ u m r ɔ + m o ŋ o,,mephd2021,,,^ tʰ u m r ɔ _ m o ŋ o $,default,
Lotha_1-36_thirtysix-1,,Lotha_1,36_thirtysix,tʰumrɔ tirokʰ,tʰumrɔ_tirokʰ,tʰ u m r ɔ + t i r o kʰ,,mephd2021,,,^ tʰ u m r ɔ _ t i r o kʰ $,default,
Lotha_1-37_thirtyseven-1,,Lotha_1,37_thirtyseven,tʰumrɔ tiĩŋ,tʰumrɔ_tiĩŋ,tʰ u m r ɔ + t i ĩ ŋ,,mephd2021,,,^ tʰ u m r ɔ _ t i ĩ ŋ $,default,
Lotha_1-38_thirtyeight-1,,Lotha_1,38_thirtyeight,tʰumrɔ tizɑ,tʰumrɔ_tizɑ,tʰ u m r ɔ + t i z ɑ,,mephd2021,,,^ tʰ u m r ɔ _ t i z ɑ $,default,
Lotha_1-39_thirtynine-1,,Lotha_1,39_thirtynine,tʰumrɔ topʰʋə,tʰumrɔ_topʰʋə,tʰ u m r ɔ + t o pʰ ʋ ə,,mephd2021,,,^ tʰ u m r ɔ _ t o pʰ ʋ ə $,default,
Lotha_1-40_forty-1,,Lotha_1,40_forty,zərɔ,zərɔ,z ə r ɔ,,mephd2021,,,^ z ə r ɔ $,default,
Lotha_1-41_fortyone-1,,Lotha_1,41_fortyone,zərɔ ekʰɑ,zərɔ_ekʰɑ,z ə r ɔ + e kʰ ɑ,,mephd2021,,,^ z ə r ɔ _ e kʰ ɑ $,default,
Lotha_1-42_fortytwo-1,,Lotha_1,42_fortytwo,zərɔ eni,zərɔ_eni,z ə r ɔ + e n i,,mephd2021,,,^ z ə r ɔ _ e n i $,default,
Lotha_1-43_fortythree-1,,Lotha_1,43_fortythree,zərɔ etʰəm,zərɔ_etʰəm,z ə r ɔ + e tʰ ə m,,mephd2021,,,^ z ə r ɔ _ e tʰ ə m $,default,
Lotha_1-44_fortyfour-1,,Lotha_1,44_fortyfour,zərɔ meɹz,zərɔ_meɹz,z ə r ɔ + m e ɹ z,,mephd2021,,,^ z ə r ɔ _ m e ɹ z $,default,
Lotha_1-45_fortyfive-1,,Lotha_1,45_fortyfive,zərɔ moŋo,zərɔ_moŋo,z ə r ɔ + m o ŋ o,,mephd2021,,,^ z ə r ɔ _ m o ŋ o $,default,
Lotha_1-46_fortysix-1,,Lotha_1,46_fortysix,zərɔ tirokʰ,zərɔ_tirokʰ,z ə r ɔ + t i r o kʰ,,mephd2021,,,^ z ə r ɔ _ t i r o kʰ $,default,
Lotha_1-47_fortyseven-1,,Lotha_1,47_fortyseven,zərɔ tiĩŋ,zərɔ_tiĩŋ,z ə r ɔ + t i ĩ ŋ,,mephd2021,,,^ z ə r ɔ _ t i ĩ ŋ $,default,
Lotha_1-48_fortyeight-1,,Lotha_1,48_fortyeight,zərɔ tizɑ,zərɔ_tizɑ,z ə r ɔ + t i z ɑ,,mephd2021,,,^ z ə r ɔ _ t i z ɑ $,default,
Lotha_1-49_fortynine-1,,Lotha_1,49_fortynine,zərɔ topʰʋə,zərɔ_topʰʋə,z ə r ɔ + t o pʰ ʋ ə,,mephd2021,,,^ z ə r ɔ _ t o pʰ ʋ ə $,default,
Lotha_1-50_fifty-1,,Lotha_1,50_fifty,tinjɑ̃,tinjɑ̃,t i n j ɑ̃,,mephd2021,,,^ t i n j ɑ̃ $,default,
Lotha_1-51_fiftyone-1,,Lotha_1,51_fiftyone,tinjẽ kʰɑ,tinjẽ_kʰɑ,t i n j ẽ + kʰ ɑ,,mephd2021,,,^ t i n j ẽ _ kʰ ɑ $,default,
Lotha_1-52_fiftytwo-1,,Lotha_1,52_fiftytwo,tinjẽ ni,tinjẽ_ni,t i n j ẽ + n i,,mephd2021,,,^ t i n j ẽ _ n i $,default,
Lotha_1-53_fiftythree-1,,Lotha_1,53_fiftythree,tinjẽ tʰəm,tinjẽ_tʰəm,t i n j ẽ + tʰ ə m,,mephd2021,,,^ t i n j ẽ _ tʰ ə m $,default,
Lotha_1-54_fiftyfour-1,,Lotha_1,54_fiftyfour,tinjẽ meɹz,tinjẽ_meɹz,t i n j ẽ + m e ɹ z,,mephd2021,,,^ t i n j ẽ _ m e ɹ z $,default,
Lotha_1-55_fiftyfive-1,,Lotha_1,55_fiftyfive,tinjẽ moŋo,tinjẽ_moŋo,t i n j ẽ + m o ŋ o,,mephd2021,,,^ t i n j ẽ _ m o ŋ o $,default,
Lotha_1-56_fiftysix-1,,Lotha_1,56_fiftysix,tinjẽ tirokʰ,tinjẽ_tirokʰ,t i n j ẽ + t i r o kʰ,,mephd2021,,,^ t i n j ẽ _ t i r o kʰ $,default,
Lotha_1-57_fiftyseven-1,,Lotha_1,57_fiftyseven,tinjẽ tiĩŋ,tinjẽ_tiĩŋ,t i n j ẽ + t i ĩ ŋ,,mephd2021,,,^ t i n j ẽ _ t i ĩ ŋ $,default,
Lotha_1-58_fiftyeight-1,,Lotha_1,58_fiftyeight,tinjẽ tizɑ,tinjẽ_tizɑ,t i n j ẽ + t i z ɑ,,mephd2021,,,^ t i n j ẽ _ t i z ɑ $,default,
Lotha_1-59_fiftynine-1,,Lotha_1,59_fiftynine,tinjẽ topʰʋə,tinjẽ_topʰʋə,t i n j ẽ + t o pʰ ʋ ə,,mephd2021,,,^ t i n j ẽ _ t o pʰ ʋ ə $,default,
Lotha_1-60_sixty-1,,Lotha_1,60_sixty,rokro,rokro,r o k r o,,mephd2021,,,^ r o k r o $,default,
Lotha_1-61_sixtyone-1,,Lotha_1,61_sixtyone,rokro ekʰɑ,rokro_ekʰɑ,r o k r o + e kʰ ɑ,,mephd2021,,,^ r o k r o _ e kʰ ɑ $,default,
Lotha_1-62_sixtytwo-1,,Lotha_1,62_sixtytwo,rokro eni,rokro_eni,r o k r o + e n i,,mephd2021,,,^ r o k r o _ e n i $,default,
Lotha_1-63_sixtythree-1,,Lotha_1,63_sixtythree,rokro etʰəm,rokro_etʰəm,r o k r o + e tʰ ə m,,mephd2021,,,^ r o k r o _ e tʰ ə m $,default,
Lotha_1-64_sixtyfour-1,,Lotha_1,64_sixtyfour,rokro meɹz,rokro_meɹz,r o k r o + m e ɹ z,,mephd2021,,,^ r o k r o _ m e ɹ z $,default,
Lotha_1-65_sixtyfive-1,,Lotha_1,65_sixtyfive,rokro moŋo,rokro_moŋo,r o k r o + m o ŋ o,,mephd2021,,,^ r o k r o _ m o ŋ o $,default,
Lotha_1-66_sixtysix-1,,Lotha_1,66_sixtysix,rokro tirokʰ,rokro_tirokʰ,r o k r o + t i r o kʰ,,mephd2021,,,^ r o k r o _ t i r o kʰ $,default,
Lotha_1-67_sixtyseven-1,,Lotha_1,67_sixtyseven,rokro tiĩŋ,rokro_tiĩŋ,r o k r o + t i ĩ ŋ,,mephd2021,,,^ r o k r o _ t i ĩ ŋ $,default,
Lotha_1-68_sixtyeight-1,,Lotha_1,68_sixtyeight,rokro tizɑ,rokro_tizɑ,r o k r o + t i z ɑ,,mephd2021,,,^ r o k r o _ t i z ɑ $,default,
Lotha_1-69_sixtynine-1,,Lotha_1,69_sixtynine,rokro topʰʋə,rokro_topʰʋə,r o k r o + t o pʰ ʋ ə,,mephd2021,,,^ r o k r o _ t o pʰ ʋ ə $,default,
Lotha_1-70_seventy-1,,Lotha_1,70_seventy,ekʰɑtiĩŋ,ekʰɑtiĩŋ,e kʰ ɑ t i ĩ ŋ,,mephd2021,,,^ e kʰ ɑ t i ĩ ŋ $,default,
Lotha_1-71_seventyone-1,,Lotha_1,71_seventyone,ekʰɑtiĩŋ se kʰɑ,ekʰɑtiĩŋ_se_kʰɑ,e kʰ ɑ t i ĩ ŋ + s e + kʰ ɑ,,mephd2021,,,^ e kʰ ɑ t i ĩ ŋ _ s e _ kʰ ɑ $,default,
Lotha_1-72_seventytwo-1,,Lotha_1,72_seventytwo,ekʰɑtiĩŋ se ni,ekʰɑtiĩŋ_se_ni,e kʰ ɑ t i ĩ ŋ + s e + n i,,mephd2021,,,^ e kʰ ɑ t i ĩ ŋ _ s e _ n i $,default,
Lotha_1-73_seventythree-1,,Lotha_1,73_seventythree,ekʰɑtiĩŋ se tʰəm,ekʰɑtiĩŋ_se_tʰəm,e kʰ ɑ t i ĩ ŋ + s e + tʰ ə m,,mephd2021,,,^ e kʰ ɑ t i ĩ ŋ _ s e _ tʰ ə m $,default,
Lotha_1-74_seventyfour-1,,Lotha_1,74_seventyfour,ekʰɑtiĩŋ se meɹz,ekʰɑtiĩŋ_se_meɹz,e kʰ ɑ t i ĩ ŋ + s e + m e ɹ z,,mephd2021,,,^ e kʰ ɑ t i ĩ ŋ _ s e _ m e ɹ z $,default,
Lotha_1-75_seventyfive-1,,Lotha_1,75_seventyfive,ekʰɑtiĩŋ se moŋo,ekʰɑtiĩŋ_se_moŋo,e kʰ ɑ t i ĩ ŋ + s e + m o ŋ o,,mephd2021,,,^ e kʰ ɑ t i ĩ ŋ _ s e _ m o ŋ o $,default,
Lotha_1-76_seventysix-1,,Lotha_1,76_seventysix,ekʰɑtiĩŋ se tirokʰ,ekʰɑtiĩŋ_se_tirokʰ,e kʰ ɑ t i ĩ ŋ + s e + t i r o kʰ,,mephd2021,,,^ e kʰ ɑ t i ĩ ŋ _ s e _ t i r o kʰ $,default,
Lotha_1-77_seventyseven-1,,Lotha_1,77_seventyseven,ekʰɑtiĩŋ se tiĩŋ,ekʰɑtiĩŋ_se_tiĩŋ,e kʰ ɑ t i ĩ ŋ + s e + t i ĩ ŋ,,mephd2021,,,^ e kʰ ɑ t i ĩ ŋ _ s e _ t i ĩ ŋ $,default,
Lotha_1-78_seventyeight-1,,Lotha_1,78_seventyeight,ekʰɑtiĩŋ se tizɑ,ekʰɑtiĩŋ_se_tizɑ,e kʰ ɑ t i ĩ ŋ + s e + t i z ɑ,,mephd2021,,,^ e kʰ ɑ t i ĩ ŋ _ s e _ t i z ɑ $,default,
Lotha_1-79_seventynine-1,,Lotha_1,79_seventynine,ekʰɑtiĩŋ se topʰʋə,ekʰɑtiĩŋ_se_topʰʋə,e kʰ ɑ t i ĩ ŋ + s e + t o pʰ ʋ ə,,mephd2021,,,^ e kʰ ɑ t i ĩ ŋ _ s e _ t o pʰ ʋ ə $,default,
Lotha_1-80_eighty-1,,Lotha_1,80_eighty,ekʰɑtizɑ,ekʰɑtizɑ,e kʰ ɑ t i z ɑ,,mephd2021,,,^ e kʰ ɑ t i z ɑ $,default,
Lotha_1-81_eightyone-1,,Lotha_1,81_eightyone,ekʰɑtizɑ se kʰɑ,ekʰɑtizɑ_se_kʰɑ,e kʰ ɑ t i z ɑ + s e + kʰ ɑ,,mephd2021,,,^ e kʰ ɑ t i z ɑ _ s e _ kʰ ɑ $,default,
Lotha_1-82_eightytwo-1,,Lotha_1,82_eightytwo,ekʰɑtizɑ se ni,ekʰɑtizɑ_se_ni,e kʰ ɑ t i z ɑ + s e + n i,,mephd2021,,,^ e kʰ ɑ t i z ɑ _ s e _ n i $,default,
